month,region,bu,product_line,segment,metric,actual,plan,prior,currency
2023-02,EMEA,Growth,Alpha,MidMarket,revenue,1415209.05,1488114.85,1480019.09,EUR
2023-02,EMEA,Growth,Alpha,MidMarket,gross_margin,809174.3,848225.47,869854.74,USD
2023-02,EMEA,Growth,Alpha,Enterprise,revenue,878424.54,889902.57,919196.99,EUR
2023-02,EMEA,Growth,Alpha,Enterprise,gross_margin,491093.44,507244.46,524987.16,USD
2023-02,EMEA,Growth,Beta,SMB,revenue,1119340.05,1126797.56,1054826.8,EUR
2023-02,EMEA,Growth,Beta,SMB,gross_margin,611068.97,608470.68,590179.68,USD
2023-02,EMEA,Growth,Beta,MidMarket,revenue,928779.05,942127.96,917319.13,EUR
2023-02,EMEA,Growth,Beta,MidMarket,gross_margin,505201.39,508749.1,486639.21,USD
2023-02,EMEA,Growth,Beta,Enterprise,revenue,591144.16,563398.78,482597.75,EUR
2023-02,EMEA,Growth,Beta,Enterprise,gross_margin,318787.72,304235.34,259500.33,USD
2023-02,EMEA,Growth,Gamma,SMB,revenue,2701854.99,2480765.48,2110289.56,EUR
2023-02,EMEA,Growth,Gamma,SMB,gross_margin,1388889.08,1240382.74,1097110.54,USD
2023-02,EMEA,Growth,Gamma,MidMarket,revenue,2051495.03,2074195.58,1754758.75,EUR
2023-02,EMEA,Growth,Gamma,MidMarket,gross_margin,1008931.25,1037097.79,837251.45,USD
2023-02,EMEA,Growth,Gamma,Enterprise,revenue,1218894.87,1240382.74,1105816.75,EUR
2023-02,EMEA,Growth,Gamma,Enterprise,gross_margin,611312.31,620191.37,536931.44,USD
2023-02,EMEA,Growth,ServicesPlus,SMB,revenue,2132868.9,2167470.43,2146161.59,EUR
2023-02,EMEA,Growth,ServicesPlus,SMB,gross_margin,960852.19,1040385.81,1051116.52,USD
2023-02,EMEA,Growth,ServicesPlus,MidMarket,revenue,1726650.49,1812246.11,1803850.19,EUR
2023-02,EMEA,Growth,ServicesPlus,MidMarket,gross_margin,846466.01,869878.13,880314.76,USD
2023-02,EMEA,Growth,ServicesPlus,Enterprise,revenue,970671.11,1083735.22,1054977.01,EUR
2023-02,EMEA,Growth,ServicesPlus,Enterprise,gross_margin,454629.8,520192.9,525096.71,USD
2023-02,EMEA,Services,Alpha,SMB,revenue,2915193.74,2586646.32,2402106.74,EUR
2023-02,EMEA,Services,Alpha,SMB,gross_margin,1369931.27,1189857.31,1115963.48,USD
2023-02,EMEA,Services,Alpha,MidMarket,revenue,2103494.06,2157269.95,1607318.55,EUR
2023-02,EMEA,Services,Alpha,MidMarket,gross_margin,975235.48,992344.18,699047.56,USD
2023-02,EMEA,Services,Alpha,Enterprise,revenue,1174231.65,1288129.09,1137191.5,EUR
2023-02,EMEA,Services,Alpha,Enterprise,gross_margin,513447.31,592539.38,534444.87,USD
2023-02,EMEA,Services,Beta,SMB,revenue,2548620.04,2857993.35,2371443.04,EUR
2023-02,EMEA,Services,Beta,SMB,gross_margin,1056523.44,1228937.14,970135.51,USD
2023-02,EMEA,Services,Beta,MidMarket,revenue,2421642.7,2383574.11,2125305.25,EUR
2023-02,EMEA,Services,Beta,MidMarket,gross_margin,1079380.22,1024936.87,904814.23,USD
2023-02,EMEA,Services,Beta,Enterprise,revenue,1317366.72,1423257.73,1499959.18,EUR
2023-02,EMEA,Services,Beta,Enterprise,gross_margin,566358.52,612000.83,658668.55,USD
2023-02,EMEA,Services,Gamma,SMB,revenue,2603210.4,2522082.33,2473745.98,EUR
2023-02,EMEA,Services,Gamma,SMB,gross_margin,961654.17,983612.11,966746.82,USD
2023-02,EMEA,Services,Gamma,MidMarket,revenue,1991762.86,2103423.42,1973277.79,EUR
2023-02,EMEA,Services,Gamma,MidMarket,gross_margin,795031.27,820335.13,750310.31,USD
2023-02,EMEA,Services,Gamma,Enterprise,revenue,1189702.21,1255976.74,1156334.94,EUR
2023-02,EMEA,Services,Gamma,Enterprise,gross_margin,493754.43,489830.93,427284.46,USD
2023-02,EMEA,Services,ServicesPlus,SMB,revenue,1275161.49,1197530.65,1252341.35,EUR
2023-02,EMEA,Services,ServicesPlus,SMB,gross_margin,452069.62,443086.34,480905.31,USD
2023-02,EMEA,Services,ServicesPlus,MidMarket,revenue,1051681.45,998743.77,889833.86,EUR
2023-02,EMEA,Services,ServicesPlus,MidMarket,gross_margin,380124.58,369535.19,314627.38,USD
2023-02,EMEA,Services,ServicesPlus,Enterprise,revenue,619618.7,596360.64,508770.9,EUR
2023-02,EMEA,Services,ServicesPlus,Enterprise,gross_margin,224872.73,220653.44,189836.96,USD
2023-02,APAC,Core,Alpha,SMB,revenue,1113952.54,1123575.2,1010415.21,USD
2023-02,APAC,Core,Alpha,SMB,gross_margin,789890.32,786502.64,725906.52,USD
2023-02,APAC,Core,Alpha,MidMarket,revenue,983440.3,936312.66,917841.94,USD
2023-02,APAC,Core,Alpha,MidMarket,gross_margin,711358.42,655418.86,625383.59,USD
2023-02,APAC,Core,Alpha,Enterprise,revenue,553903.23,558815.18,486657.9,USD
2023-02,APAC,Core,Alpha,Enterprise,gross_margin,401429.71,391170.62,337187.48,USD
2023-02,APAC,Core,Beta,SMB,revenue,2886743.69,2799685.75,2178926.82,USD
2023-02,APAC,Core,Beta,SMB,gross_margin,1937936.46,1875789.45,1469632.08,USD
2023-02,APAC,Core,Beta,MidMarket,revenue,2122964.87,2333071.46,1832677.17,USD
2023-02,APAC,Core,Beta,MidMarket,gross_margin,1391440.99,1563157.88,1255057.28,USD
2023-02,APAC,Core,Beta,Enterprise,revenue,1093902.63,1392436.3,1087610.28,USD
2023-02,APAC,Core,Beta,Enterprise,gross_margin,724851.19,932932.32,739255.16,USD
2023-02,APAC,Core,Gamma,SMB,revenue,1358777.09,1433076.38,1351876.86,USD
2023-02,APAC,Core,Gamma,SMB,gross_margin,900762.98,902838.12,869311.11,USD
2023-02,APAC,Core,Gamma,MidMarket,revenue,1084530.43,1194230.32,1187824.15,USD
2023-02,APAC,Core,Gamma,MidMarket,gross_margin,680971.24,752365.1,758479.5,USD
2023-02,APAC,Core,Gamma,Enterprise,revenue,620513.13,712746.98,591189.29,USD
2023-02,APAC,Core,Gamma,Enterprise,gross_margin,390853.28,449030.6,399526.54,USD
2023-02,APAC,Core,ServicesPlus,SMB,revenue,2656465.3,2661462.11,2885938.38,USD
2023-02,APAC,Core,ServicesPlus,SMB,gross_margin,1585066.1,1623491.89,1783338.06,USD
2023-02,APAC,Core,ServicesPlus,MidMarket,revenue,2218439.3,2217885.09,2254217.02,USD
2023-02,APAC,Core,ServicesPlus,MidMarket,gross_margin,1321990.59,1352909.91,1363703.52,USD
2023-02,APAC,Core,ServicesPlus,Enterprise,revenue,1243690.48,1323690.15,1354912.45,USD
2023-02,APAC,Core,ServicesPlus,Enterprise,gross_margin,755072.55,807450.99,786127.51,USD
2023-02,APAC,Growth,Alpha,SMB,revenue,1448759.36,1407532.26,1171572.24,USD
2023-02,APAC,Growth,Alpha,SMB,gross_margin,850235.82,802293.39,638247.75,USD
2023-02,APAC,Growth,Alpha,MidMarket,revenue,1312008.5,1176853.36,1072805.39,USD
2023-02,APAC,Growth,Alpha,MidMarket,gross_margin,734170.77,670806.41,631688.52,USD
2023-02,APAC,Growth,Alpha,Enterprise,revenue,809920.91,703766.13,654004.34,USD
2023-02,APAC,Growth,Alpha,Enterprise,gross_margin,456475.71,401146.69,366317.58,USD
2023-02,APAC,Growth,Beta,SMB,revenue,1708030.78,1953370.73,1849251.91,USD
2023-02,APAC,Growth,Beta,SMB,gross_margin,944545.18,1054820.19,958385.94,USD
2023-02,APAC,Growth,Beta,MidMarket,revenue,1697887.61,1633234.97,1495523.7,USD
2023-02,APAC,Growth,Beta,MidMarket,gross_margin,876063.44,881946.88,809882.31,USD
2023-02,APAC,Growth,Beta,Enterprise,revenue,886629.91,976685.37,947607.04,USD
2023-02,APAC,Growth,Beta,Enterprise,gross_margin,480911.45,527410.1,512476.28,USD
2023-02,APAC,Growth,Gamma,SMB,revenue,2602064.89,2629005.07,2131971.0,USD
2023-02,APAC,Growth,Gamma,SMB,gross_margin,1298723.25,1314502.54,1103111.24,USD
2023-02,APAC,Growth,Gamma,MidMarket,revenue,2348676.04,2198140.35,1745304.65,USD
2023-02,APAC,Growth,Gamma,MidMarket,gross_margin,1232792.58,1099070.18,924884.38,USD
2023-02,APAC,Growth,Gamma,Enterprise,revenue,1272453.9,1314502.54,1106593.77,USD
2023-02,APAC,Growth,Gamma,Enterprise,gross_margin,636383.63,657251.27,563786.72,USD
2023-02,APAC,Growth,ServicesPlus,SMB,revenue,2702934.89,2398334.14,2237539.09,USD
2023-02,APAC,Growth,ServicesPlus,SMB,gross_margin,1356108.97,1151200.39,1039924.08,USD
2023-02,APAC,Growth,ServicesPlus,MidMarket,revenue,2027895.97,2005273.83,1771642.44,USD
2023-02,APAC,Growth,ServicesPlus,MidMarket,gross_margin,1017978.04,962531.44,847312.83,USD
2023-02,APAC,Growth,ServicesPlus,Enterprise,revenue,1157035.3,1199167.07,1115447.81,USD
2023-02,APAC,Growth,ServicesPlus,Enterprise,gross_margin,542213.71,575600.19,513288.92,USD
2023-02,APAC,Services,Alpha,SMB,revenue,2613274.81,2664797.66,2774151.41,USD
2023-02,APAC,Services,Alpha,SMB,gross_margin,1209453.74,1225806.92,1330498.67,USD
2023-02,APAC,Services,Alpha,MidMarket,revenue,2298227.26,2222448.38,1628367.24,USD
2023-02,APAC,Services,Alpha,MidMarket,gross_margin,1072435.81,1022326.25,746062.97,USD
2023-02,APAC,Services,Alpha,Enterprise,revenue,1263674.01,1327047.83,1347938.15,USD
2023-02,APAC,Services,Alpha,Enterprise,gross_margin,588481.93,610442.0,661354.69,USD
2023-02,APAC,Services,Beta,SMB,revenue,2011737.31,2146615.82,1916972.7,USD
2023-02,APAC,Services,Beta,SMB,gross_margin,910999.43,923044.8,807199.85,USD
2023-02,APAC,Services,Beta,MidMarket,revenue,1613384.08,1790283.34,1601279.38,USD
2023-02,APAC,Services,Beta,MidMarket,gross_margin,711286.7,769821.84,679484.56,USD
2023-02,APAC,Services,Beta,Enterprise,revenue,1130680.98,1068997.44,1164233.45,USD
2023-02,APAC,Services,Beta,Enterprise,gross_margin,502977.62,459668.9,514095.54,USD
2023-02,APAC,Services,Gamma,SMB,revenue,2263699.57,2312063.12,1966528.65,USD
2023-02,APAC,Services,Gamma,SMB,gross_margin,886364.99,901704.62,795979.35,USD
2023-02,APAC,Services,Gamma,MidMarket,revenue,1719299.97,1928266.83,1723879.88,USD
2023-02,APAC,Services,Gamma,MidMarket,gross_margin,712346.85,752024.06,676293.76,USD
2023-02,APAC,Services,Gamma,Enterprise,revenue,979419.66,1151388.86,1091673.53,USD
2023-02,APAC,Services,Gamma,Enterprise,gross_margin,389882.82,449041.66,444805.52,USD
2023-02,APAC,Services,ServicesPlus,SMB,revenue,2147410.98,2059447.66,1954544.28,USD
2023-02,APAC,Services,ServicesPlus,SMB,gross_margin,776136.05,761995.64,704887.8,USD
2023-02,APAC,Services,ServicesPlus,MidMarket,revenue,1795553.64,1717584.86,1649753.58,USD
2023-02,APAC,Services,ServicesPlus,MidMarket,gross_margin,641884.54,635506.4,643162.5,USD
2023-02,APAC,Services,ServicesPlus,Enterprise,revenue,1034856.38,1025588.39,920567.02,USD
2023-02,APAC,Services,ServicesPlus,Enterprise,gross_margin,382921.92,379467.71,332969.7,USD
2023-03,NA,Core,Alpha,SMB,revenue,1659367.13,1464155.08,1374799.09,USD
2023-03,NA,Core,Alpha,SMB,gross_margin,1203158.63,1024908.56,974035.52,USD
2023-03,NA,Core,Alpha,MidMarket,revenue,1126089.84,1220129.23,1228134.42,USD
2023-03,NA,Core,Alpha,MidMarket,gross_margin,789576.79,854090.46,830461.55,USD
2023-03,NA,Core,Alpha,Enterprise,revenue,704833.58,728204.11,640239.87,USD
2023-03,NA,Core,Alpha,Enterprise,gross_margin,494191.11,509742.88,461781.41,USD
2023-03,NA,Core,Beta,SMB,revenue,2096237.98,2191351.27,2279850.2,USD
2023-03,NA,Core,Beta,SMB,gross_margin,1373683.72,1468205.35,1561003.82,USD
2023-03,NA,Core,Beta,MidMarket,revenue,1630685.34,1826126.05,1975699.89,USD
2023-03,NA,Core,Beta,MidMarket,gross_margin,1072714.51,1223504.46,1337232.99,USD
2023-03,NA,Core,Beta,Enterprise,revenue,1008829.58,1089878.41,1113363.29,USD
2023-03,NA,Core,Beta,Enterprise,gross_margin,677369.67,730218.53,752417.68,USD
2023-03,NA,Core,Gamma,SMB,revenue,1206587.23,1150432.55,1156626.77,USD
2023-03,NA,Core,Gamma,SMB,gross_margin,751041.08,724772.51,726249.62,USD
2023-03,NA,Core,Gamma,MidMarket,revenue,1048033.72,958693.79,883124.79,USD
2023-03,NA,Core,Gamma,MidMarket,gross_margin,660981.9,603977.09,558045.06,USD
2023-03,NA,Core,Gamma,Enterprise,revenue,633603.3,572172.8,621723.02,USD
2023-03,NA,Core,Gamma,Enterprise,gross_margin,402753.43,360468.87,394418.28,USD
2023-03,NA,Core,ServicesPlus,SMB,revenue,987442.6,1030394.42,986860.76,USD
2023-03,NA,Core,ServicesPlus,SMB,gross_margin,610554.59,628540.6,601197.94,USD
2023-03,NA,Core,ServicesPlus,MidMarket,revenue,905419.13,858662.02,961027.01,USD
2023-03,NA,Core,ServicesPlus,MidMarket,gross_margin,552497.75,523783.83,589836.38,USD
2023-03,NA,Core,ServicesPlus,Enterprise,revenue,475365.99,512471.3,484659.69,USD
2023-03,NA,Core,ServicesPlus,Enterprise,gross_margin,290157.54,312607.49,293464.01,USD
2023-03,NA,Growth,Alpha,SMB,revenue,1348895.84,1335978.03,1304602.5,USD
2023-03,NA,Growth,Alpha,SMB,gross_margin,744886.54,761507.48,739051.71,USD
2023-03,NA,Growth,Alpha,MidMarket,revenue,1289074.4,1117026.07,1025118.07,USD
2023-03,NA,Growth,Alpha,MidMarket,gross_margin,728140.57,636704.86,590307.93,USD
2023-03,NA,Growth,Alpha,Enterprise,revenue,678728.74,667989.01,585479.17,USD
2023-03,NA,Growth,Alpha,Enterprise,gross_margin,398034.35,380753.74,351019.93,USD
2023-03,NA,Growth,Beta,SMB,revenue,3276992.18,3118985.77,2971109.89,USD
2023-03,NA,Growth,Beta,SMB,gross_margin,1693981.94,1684252.32,1619889.58,USD
2023-03,NA,Growth,Beta,MidMarket,revenue,2882175.52,2607818.66,2368198.09,USD
2023-03,NA,Growth,Beta,MidMarket,gross_margin,1464477.27,1408222.08,1289877.83,USD
2023-03,NA,Growth,Beta,Enterprise,revenue,1418371.81,1559492.89,1420942.5,USD
2023-03,NA,Growth,Beta,Enterprise,gross_margin,776040.94,842126.16,762421.04,USD
2023-03,NA,Growth,Gamma,SMB,revenue,2571578.1,2809312.18,2569432.22,USD
2023-03,NA,Growth,Gamma,SMB,gross_margin,1318490.73,1404656.09,1280978.84,USD
2023-03,NA,Growth,Gamma,MidMarket,revenue,2454347.39,2348897.13,2484414.45,USD
2023-03,NA,Growth,Gamma,MidMarket,gross_margin,1210984.14,1174448.56,1199048.8,USD
2023-03,NA,Growth,Gamma,Enterprise,revenue,1473117.93,1404656.09,1492549.77,USD
2023-03,NA,Growth,Gamma,Enterprise,gross_margin,772484.08,702328.04,754398.5,USD
2023-03,NA,Growth,ServicesPlus,SMB,revenue,1023447.77,940576.71,995323.52,USD
2023-03,NA,Growth,ServicesPlus,SMB,gross_margin,500854.9,451476.82,496648.31,USD
2023-03,NA,Growth,ServicesPlus,MidMarket,revenue,698320.05,786426.64,666653.98,USD
2023-03,NA,Growth,ServicesPlus,MidMarket,gross_margin,342354.06,377484.79,315340.19,USD
2023-03,NA,Growth,ServicesPlus,Enterprise,revenue,469038.99,470288.35,417080.49,USD
2023-03,NA,Growth,ServicesPlus,Enterprise,gross_margin,229566.92,225738.41,200997.43,USD
2023-03,NA,Services,Alpha,SMB,revenue,1036226.62,1013126.34,1100781.77,USD
2023-03,NA,Services,Alpha,SMB,gross_margin,493298.54,466038.12,544405.95,USD
2023-03,NA,Services,Alpha,MidMarket,revenue,799603.47,844950.08,785879.23,USD
2023-03,NA,Services,Alpha,MidMarket,gross_margin,377927.91,388677.04,364724.03,USD
2023-03,NA,Services,Alpha,Enterprise,revenue,543630.35,504528.78,432013.65,USD
2023-03,NA,Services,Alpha,Enterprise,gross_margin,256571.46,232083.24,193616.76,USD
2023-03,NA,Services,Beta,SMB,revenue,2087699.65,2136072.94,2018371.48,USD
2023-03,NA,Services,Beta,SMB,gross_margin,947273.52,918511.36,887063.32,USD
2023-03,NA,Services,Beta,MidMarket,revenue,1731789.5,1781490.55,1916874.23,USD
2023-03,NA,Services,Beta,MidMarket,gross_margin,749115.58,766040.94,841595.12,USD
2023-03,NA,Services,Beta,Enterprise,revenue,1060859.41,1063747.17,1085037.62,USD
2023-03,NA,Services,Beta,Enterprise,gross_margin,452089.44,457411.28,491917.79,USD
2023-03,NA,Services,Gamma,SMB,revenue,1794684.07,1791433.18,1774999.19,USD
2023-03,NA,Services,Gamma,SMB,gross_margin,725734.26,698658.94,684366.71,USD
2023-03,NA,Services,Gamma,MidMarket,revenue,1520932.99,1494060.07,1333569.68,USD
2023-03,NA,Services,Gamma,MidMarket,gross_margin,613210.23,582683.43,515051.2,USD
2023-03,NA,Services,Gamma,Enterprise,revenue,846042.09,892119.33,884906.99,USD
2023-03,NA,Services,Gamma,Enterprise,gross_margin,340522.07,347926.54,328745.63,USD
2023-03,NA,Services,ServicesPlus,SMB,revenue,1088214.62,1105843.15,1048473.04,USD
2023-03,NA,Services,ServicesPlus,SMB,gross_margin,380197.44,409161.97,371992.27,USD
2023-03,NA,Services,ServicesPlus,MidMarket,revenue,887729.3,922276.15,744614.78,USD
2023-03,NA,Services,ServicesPlus,MidMarket,gross_margin,351588.64,341242.18,267576.81,USD
2023-03,NA,Services,ServicesPlus,Enterprise,revenue,525031.26,550701.01,565338.52,USD
2023-03,NA,Services,ServicesPlus,Enterprise,gross_margin,191143.82,203759.37,198749.92,USD
2023-03,EMEA,Core,Alpha,SMB,revenue,2292930.62,2292737.22,2141394.68,EUR
2023-03,EMEA,Core,Alpha,SMB,gross_margin,1561273.69,1604916.05,1525609.84,USD
2023-03,EMEA,Core,Alpha,MidMarket,revenue,1827816.69,1910614.35,2008790.06,EUR
2023-03,EMEA,Core,Alpha,MidMarket,gross_margin,1335441.31,1337430.04,1371420.71,USD
2023-03,EMEA,Core,Alpha,Enterprise,revenue,1207901.81,1140303.17,996351.91,EUR
2023-03,EMEA,Core,Alpha,Enterprise,gross_margin,809169.14,798212.22,689719.18,USD
2023-03,EMEA,Core,Beta,SMB,revenue,1697321.73,1635967.83,1763600.87,EUR
2023-03,EMEA,Core,Beta,SMB,gross_margin,1137013.86,1096098.44,1201007.46,USD
2023-03,EMEA,Core,Beta,MidMarket,revenue,1287303.14,1363306.52,1259440.85,EUR
2023-03,EMEA,Core,Beta,MidMarket,gross_margin,833698.25,913415.37,852137.75,USD
2023-03,EMEA,Core,Beta,Enterprise,revenue,781924.2,813655.96,845025.52,EUR
2023-03,EMEA,Core,Beta,Enterprise,gross_margin,518138.11,545149.49,544667.53,USD
2023-03,EMEA,Core,Gamma,SMB,revenue,2338288.56,2680977.21,2520850.51,EUR
2023-03,EMEA,Core,Gamma,SMB,gross_margin,1444335.24,1689015.65,1547911.46,USD
2023-03,EMEA,Core,Gamma,MidMarket,revenue,2147285.72,2234147.68,2063966.3,EUR
2023-03,EMEA,Core,Gamma,MidMarket,gross_margin,1407661.63,1407513.04,1309689.65,USD
2023-03,EMEA,Core,Gamma,Enterprise,revenue,1501437.22,1333396.07,1179690.83,EUR
2023-03,EMEA,Core,Gamma,Enterprise,gross_margin,1006029.65,840039.53,755006.44,USD
2023-03,EMEA,Core,ServicesPlus,SMB,revenue,1362529.69,1510711.97,1431201.23,EUR
2023-03,EMEA,Core,ServicesPlus,SMB,gross_margin,824212.09,921534.3,833235.95,USD
2023-03,EMEA,Core,ServicesPlus,MidMarket,revenue,1282803.1,1258926.64,1299141.78,EUR
2023-03,EMEA,Core,ServicesPlus,MidMarket,gross_margin,758779.59,767945.25,798014.43,USD
2023-03,EMEA,Core,ServicesPlus,Enterprise,revenue,769974.32,751359.39,784461.05,EUR
2023-03,EMEA,Core,ServicesPlus,Enterprise,gross_margin,460484.97,458329.23,480435.07,USD
2023-03,EMEA,Growth,Alpha,SMB,revenue,1710454.65,1842948.19,1736567.31,EUR
2023-03,EMEA,Growth,Alpha,SMB,gross_margin,934814.7,1050480.47,986127.02,USD
2023-03,EMEA,Growth,Alpha,MidMarket,revenue,1442601.74,1540909.46,1415209.05,EUR
2023-03,EMEA,Growth,Alpha,MidMarket,gross_margin,861049.05,878318.39,809174.3,USD
2023-03,EMEA,Growth,Alpha,Enterprise,revenue,962305.21,921474.09,878424.54,EUR
2023-03,EMEA,Growth,Alpha,Enterprise,gross_margin,543184.25,525240.23,491093.44,USD
2023-03,EMEA,Growth,Beta,SMB,revenue,1047001.69,1168278.42,1119340.05,EUR
2023-03,EMEA,Growth,Beta,SMB,gross_margin,572641.87,630870.35,611068.97,USD
2023-03,EMEA,Growth,Beta,MidMarket,revenue,1082898.41,976810.57,928779.05,EUR
2023-03,EMEA,Growth,Beta,MidMarket,gross_margin,568260.3,527477.71,505201.39,USD
2023-03,EMEA,Growth,Beta,Enterprise,revenue,552493.14,584139.21,591144.16,EUR
2023-03,EMEA,Growth,Beta,Enterprise,gross_margin,314650.0,315435.17,318787.72,USD
2023-03,EMEA,Growth,Gamma,SMB,revenue,2495527.48,2574632.8,2701854.99,EUR
2023-03,EMEA,Growth,Gamma,SMB,gross_margin,1293465.34,1287316.4,1388889.08,USD
2023-03,EMEA,Growth,Gamma,MidMarket,revenue,2045506.09,2152679.09,2051495.03,EUR
2023-03,EMEA,Growth,Gamma,MidMarket,gross_margin,1005393.96,1076339.55,1008931.25,USD
2023-03,EMEA,Growth,Gamma,Enterprise,revenue,1215634.13,1287316.4,1218894.87,EUR
2023-03,EMEA,Growth,Gamma,Enterprise,gross_margin,657052.61,643658.2,611312.31,USD
2023-03,EMEA,Growth,ServicesPlus,SMB,revenue,2260429.96,2242805.05,2132868.9,EUR
2023-03,EMEA,Growth,ServicesPlus,SMB,gross_margin,1068066.04,1076546.42,960852.19,USD
2023-03,EMEA,Growth,ServicesPlus,MidMarket,revenue,1983757.6,1875234.22,1726650.49,EUR
2023-03,EMEA,Growth,ServicesPlus,MidMarket,gross_margin,984144.37,900112.43,846466.01,USD
2023-03,EMEA,Growth,ServicesPlus,Enterprise,revenue,1109364.41,1121402.52,970671.11,EUR
2023-03,EMEA,Growth,ServicesPlus,Enterprise,gross_margin,541031.88,538273.21,454629.8,USD
2023-03,EMEA,Services,Alpha,SMB,revenue,2456226.0,2664417.45,2915193.74,EUR
2023-03,EMEA,Services,Alpha,SMB,gross_margin,1185652.69,1225632.03,1369931.27,USD
2023-03,EMEA,Services,Alpha,MidMarket,revenue,2222772.75,2222131.29,2103494.06,EUR
2023-03,EMEA,Services,Alpha,MidMarket,gross_margin,1068431.08,1022180.39,975235.48,USD
2023-03,EMEA,Services,Alpha,Enterprise,revenue,1340772.06,1326858.49,1174231.65,EUR
2023-03,EMEA,Services,Alpha,Enterprise,gross_margin,593220.62,610354.91,513447.31,USD
2023-03,EMEA,Services,Beta,SMB,revenue,3109625.78,2947719.96,2548620.04,EUR
2023-03,EMEA,Services,Beta,SMB,gross_margin,1419996.96,1267519.58,1056523.44,USD
2023-03,EMEA,Services,Beta,MidMarket,revenue,2176836.13,2458406.34,2421642.7,EUR
2023-03,EMEA,Services,Beta,MidMarket,gross_margin,932175.33,1057114.73,1079380.22,USD
2023-03,EMEA,Services,Beta,Enterprise,revenue,1363329.22,1467940.86,1317366.72,EUR
2023-03,EMEA,Services,Beta,Enterprise,gross_margin,603551.27,631214.57,566358.52,USD
2023-03,EMEA,Services,Gamma,SMB,revenue,2417491.75,2603834.63,2603210.4,EUR
2023-03,EMEA,Services,Gamma,SMB,gross_margin,900488.18,1015495.51,961654.17,USD
2023-03,EMEA,Services,Gamma,MidMarket,revenue,2175352.62,2171605.06,1991762.86,EUR
2023-03,EMEA,Services,Gamma,MidMarket,gross_margin,791854.66,846925.97,795031.27,USD
2023-03,EMEA,Services,Gamma,Enterprise,revenue,1249504.76,1296688.73,1189702.21,EUR
2023-03,EMEA,Services,Gamma,Enterprise,gross_margin,456074.41,505708.61,493754.43,USD
2023-03,EMEA,Services,ServicesPlus,SMB,revenue,1286762.87,1232677.67,1275161.49,EUR
2023-03,EMEA,Services,ServicesPlus,SMB,gross_margin,504813.37,456090.74,452069.62,USD
2023-03,EMEA,Services,ServicesPlus,MidMarket,revenue,1069713.09,1028056.48,1051681.45,EUR
2023-03,EMEA,Services,ServicesPlus,MidMarket,gross_margin,381461.43,380380.9,380124.58,USD
2023-03,EMEA,Services,ServicesPlus,Enterprise,revenue,615948.28,613863.58,619618.7,EUR
2023-03,EMEA,Services,ServicesPlus,Enterprise,gross_margin,221101.93,227129.52,224872.73,USD
2023-03,APAC,Core,Alpha,SMB,revenue,1281241.1,1166998.46,1113952.54,USD
2023-03,APAC,Core,Alpha,SMB,gross_margin,901111.14,816898.92,789890.32,USD
2023-03,APAC,Core,Alpha,MidMarket,revenue,1052124.38,972498.72,983440.3,USD
2023-03,APAC,Core,Alpha,MidMarket,gross_margin,761869.72,680749.1,711358.42,USD
2023-03,APAC,Core,Alpha,Enterprise,revenue,688971.35,580411.93,553903.23,USD
2023-03,APAC,Core,Alpha,Enterprise,gross_margin,480172.42,406288.35,401429.71,USD
